Start_Date	End_Date	Carrier	Volume
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	Martz	18
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	NJ Transit	2364
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	Peter Pan_Bonanza	24
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	Trailways	22
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	TransBridge	24
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	Academy	44
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	C & J Bus Lines	0
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	Coach USA	187
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	DeCamp	0
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	Greyhound	61
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	HCEE - Community	86
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	Lakeland	42
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	Martz	18
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	NJ Transit	2389
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	Peter Pan_Bonanza	24
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	Trailways	22
2021-04-12 00:00:00.000	2021-04-16 00:00:00.000	Trailways	13
2021-04-12 00:00:00.000	2021-04-16 00:00:00.000	TransBridge	12
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	Academy	36
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	C & J Bus Lines	0
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	Coach USA	81
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	DeCamp	0
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	Greyhound	46
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	HCEE - Community	93
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	Lakeland	14
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	Martz	14
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	NJ Transit	2123
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	Peter Pan_Bonanza	16
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	Trailways	13
2021-04-19 00:00:00.000	2021-04-23 00:00:00.000	TransBridge	12
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	Academy	36
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	C & J Bus Lines	0
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	Coach USA	84
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	DeCamp	0
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	Greyhound	41
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	HCEE - Community	90
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	Lakeland	14
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	Martz	14
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	NJ Transit	2263
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	Peter Pan_Bonanza	16
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	Trailways	13
2021-04-26 00:00:00.000	2021-04-30 00:00:00.000	TransBridge	12
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	Academy	36
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	C & J Bus Lines	0
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	Coach USA	85
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	DeCamp	0
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	Greyhound	40
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	HCEE - Community	91
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	Lakeland	14
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	Martz	14
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	NJ Transit	2234
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	Peter Pan_Bonanza	19
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	Trailways	13
2021-05-03 00:00:00.000	2021-05-07 00:00:00.000	TransBridge	12
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	Academy	36
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	C & J Bus Lines	0
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	Coach USA	84
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	DeCamp	0
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	Greyhound	41
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	HCEE - Community	85
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	Lakeland	14
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	Martz	14
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	NJ Transit	2227
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	Peter Pan_Bonanza	20
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	Trailways	14
2021-05-10 00:00:00.000	2021-05-14 00:00:00.000	TransBridge	12
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	Academy	36
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	C & J Bus Lines	0
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	Coach USA	84
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	DeCamp	0
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	Greyhound	43
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	HCEE - Community	88
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	Lakeland	14
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	Martz	14
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	NJ Transit	2118
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	Peter Pan_Bonanza	24
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	Trailways	13
2021-05-17 00:00:00.000	2021-05-21 00:00:00.000	TransBridge	12
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	Academy	36
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	C & J Bus Lines	0
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	Coach USA	86
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	DeCamp	0
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	Greyhound	51
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	HCEE - Community	88
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	Lakeland	14
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	Martz	15
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	NJ Transit	2245
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	Peter Pan_Bonanza	21
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	Trailways	15
2021-05-24 00:00:00.000	2021-05-28 00:00:00.000	TransBridge	12
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	Academy	36
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	C & J Bus Lines	0
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	Coach USA	87
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	DeCamp	0
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	Greyhound	54
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	HCEE - Community	88
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	Lakeland	14
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	Martz	15
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	NJ Transit	2238
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	Peter Pan_Bonanza	27.4
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	Trailways	16
2021-05-31 00:00:00.000	2021-06-04 00:00:00.000	TransBridge	12
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	Academy	36
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	C & J Bus Lines	0
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	Coach USA	90
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	DeCamp	0
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	Greyhound	51
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	HCEE - Community	96
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	Lakeland	19
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	Martz	15
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	NJ Transit	2261
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	Peter Pan_Bonanza	21
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	Trailways	15
2021-06-07 00:00:00.000	2021-06-11 00:00:00.000	TransBridge	13
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	Academy	36
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	C & J Bus Lines	0
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	Coach USA	91
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	DeCamp	16
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	Greyhound	52
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	HCEE - Community	95
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	Lakeland	19
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	Martz	15
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	NJ Transit	2188
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	Peter Pan_Bonanza	21
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	Trailways	17
2021-06-14 00:00:00.000	2021-06-18 00:00:00.000	TransBridge	13
2021-06-21 00:00:00.000	2021-06-25 00:00:00.000	Academy	36
2021-06-21 00:00:00.000	2021-06-25 00:00:00.000	C & J Bus Lines	0
2021-06-21 00:00:00.000	2021-06-25 00:00:00.000	Coach USA	91
2024-05-06 00:00:00.000	2024-05-10 00:00:00.000	TransBridge	24
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	Academy	44
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	C & J Bus Lines	0
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	Coach USA	194
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	DeCamp	0
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	Greyhound	61
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	HCEE - Community	86
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	Lakeland	41
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	Martz	18
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	NJ Transit	2415
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	Peter Pan_Bonanza	33
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	Trailways	22
2024-05-13 00:00:00.000	2024-05-17 00:00:00.000	TransBridge	23
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	Academy	44
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	C & J Bus Lines	0
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	Coach USA	184
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	DeCamp	0
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	Greyhound	60
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	HCEE - Community	86
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	Lakeland	41
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	Martz	18
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	NJ Transit	2372
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	Peter Pan_Bonanza	33
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	Trailways	23
2024-05-20 00:00:00.000	2024-05-24 00:00:00.000	TransBridge	24
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	Academy	43
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	C & J Bus Lines	0
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	Coach USA	159
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	DeCamp	0
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	Greyhound	60
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	HCEE - Community	86
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	Lakeland	37
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	Martz	16
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	NJ Transit	2430
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	Peter Pan_Bonanza	33
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	Trailways	23
2024-05-27 00:00:00.000	2024-05-31 00:00:00.000	TransBridge	21
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	Academy	43
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	C & J Bus Lines	0
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	Coach USA	159
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	DeCamp	0
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	Greyhound	60
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	HCEE - Community	86
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	Lakeland	42
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	Martz	18
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	NJ Transit	2405
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	Peter Pan_Bonanza	33
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	Trailways	23
2024-06-03 00:00:00.000	2024-06-07 00:00:00.000	TransBridge	24
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	Academy	44
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	C & J Bus Lines	0
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	Coach USA	185
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	DeCamp	0
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	Greyhound	60
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	HCEE - Community	86
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	Lakeland	42
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	Martz	18
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	NJ Transit	2412
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	Peter Pan_Bonanza	33
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	Trailways	22
2024-06-10 00:00:00.000	2024-06-14 00:00:00.000	TransBridge	23
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	Academy	44
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	C & J Bus Lines	0
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	Coach USA	185
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	DeCamp	0
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	Greyhound	57
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	HCEE - Community	86
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	Lakeland	44
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	Martz	18
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	NJ Transit	2399
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	Peter Pan_Bonanza	33
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	Trailways	27
2024-06-24 00:00:00.000	2024-06-28 00:00:00.000	TransBridge	24
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	Academy	44
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	C & J Bus Lines	0
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	Coach USA	162
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	DeCamp	0
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	Greyhound	58
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	HCEE - Community	73
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	Lakeland	35
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	Martz	16
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	NJ Transit	2435
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	Peter Pan_Bonanza	33
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	Trailways	28
2024-07-01 00:00:00.000	2024-07-05 00:00:00.000	TransBridge	21
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	Academy	44
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	C & J Bus Lines	0
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	Coach USA	168
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	DeCamp	0
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	Greyhound	57
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	HCEE - Community	78
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	Lakeland	41
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	Martz	17
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	NJ Transit	2422
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	Peter Pan_Bonanza	33
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	Trailways	27
2024-07-08 00:00:00.000	2024-07-12 00:00:00.000	TransBridge	21
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	Academy	44
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	C & J Bus Lines	0
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	Coach USA	189
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	DeCamp	0
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	Greyhound	57
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	HCEE - Community	78
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	Lakeland	41
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	Martz	17
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	NJ Transit	2413
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	Peter Pan_Bonanza	33
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	Trailways	24
2024-07-15 00:00:00.000	2024-07-19 00:00:00.000	TransBridge	24
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	Academy	44
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	C & J Bus Lines	0
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	Coach USA	195
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	DeCamp	0
2021-08-23 00:00:00.000	2021-08-27 00:00:00.000	NJ Transit	2141
2021-08-23 00:00:00.000	2021-08-27 00:00:00.000	Peter Pan_Bonanza	26
2021-08-23 00:00:00.000	2021-08-27 00:00:00.000	Trailways	19
2021-08-23 00:00:00.000	2021-08-27 00:00:00.000	TransBridge	17
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	Academy	35
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	C & J Bus Lines	0
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	Coach USA	109
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	DeCamp	16
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	Greyhound	58
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	HCEE - Community	92
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	Lakeland	20
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	Martz	17
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	NJ Transit	2019
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	Peter Pan_Bonanza	24
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	Trailways	18
2021-08-30 00:00:00.000	2021-09-03 00:00:00.000	TransBridge	17
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	Academy	34
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	C & J Bus Lines	0
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	Coach USA	108
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	DeCamp	16
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	Greyhound	61
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	HCEE - Community	82
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	Lakeland	25
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	Martz	17
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	NJ Transit	2132
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	Peter Pan_Bonanza	24
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	Trailways	21
2021-09-06 00:00:00.000	2021-09-10 00:00:00.000	TransBridge	17
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	Academy	34
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	C & J Bus Lines	0
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	Coach USA	121
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	DeCamp	16
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	Greyhound	59
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	HCEE - Community	93
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	Lakeland	25
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	Martz	17
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	NJ Transit	2120
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	Peter Pan_Bonanza	28
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	Trailways	18
2021-09-13 00:00:00.000	2021-09-17 00:00:00.000	TransBridge	17
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	Academy	33
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	C & J Bus Lines	0
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	Coach USA	123
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	DeCamp	16
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	Greyhound	56
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	HCEE - Community	97
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	Lakeland	25
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	Martz	17
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	NJ Transit	2138
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	Peter Pan_Bonanza	28
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	Trailways	17
2021-09-20 00:00:00.000	2021-09-24 00:00:00.000	TransBridge	17
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	Academy	34
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	C & J Bus Lines	0
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	Coach USA	125
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	DeCamp	16
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	Greyhound	55
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	HCEE - Community	97
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	Lakeland	25
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	Martz	17
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	NJ Transit	2146
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	Peter Pan_Bonanza	29
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	Trailways	17
2021-09-27 00:00:00.000	2021-10-01 00:00:00.000	TransBridge	17
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	Academy	34
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	C & J Bus Lines	0
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	Coach USA	124
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	DeCamp	16
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	Greyhound	55
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	HCEE - Community	101
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	Lakeland	25
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	Martz	17
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	NJ Transit	2153
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	Peter Pan_Bonanza	29
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	Trailways	17
2021-10-04 00:00:00.000	2021-10-08 00:00:00.000	TransBridge	17
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	Academy	34
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	C & J Bus Lines	0
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	Coach USA	144
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	DeCamp	16
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	Greyhound	59
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	HCEE - Community	100
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	Lakeland	25
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	Martz	17
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	NJ Transit	2147
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	Peter Pan_Bonanza	29
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	Trailways	24
2021-10-11 00:00:00.000	2021-10-15 00:00:00.000	TransBridge	18
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	Academy	33
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	C & J Bus Lines	0
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	Coach USA	126
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	DeCamp	16
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	Greyhound	54
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	HCEE - Community	93
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	Lakeland	25
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	Martz	18
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	NJ Transit	2139
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	Peter Pan_Bonanza	29
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	Trailways	18
2021-10-18 00:00:00.000	2021-10-22 00:00:00.000	TransBridge	18
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	Academy	33
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	C & J Bus Lines	0
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	Coach USA	126
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	DeCamp	16
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	Greyhound	53
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	HCEE - Community	89
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	Lakeland	25
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	Martz	18
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	NJ Transit	2137
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	Peter Pan_Bonanza	29
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	Trailways	17
2021-10-25 00:00:00.000	2021-10-29 00:00:00.000	TransBridge	18
2021-11-01 00:00:00.000	2021-11-05 00:00:00.000	Academy	35
2022-01-03 00:00:00.000	2022-01-07 00:00:00.000	Lakeland	25
2022-01-03 00:00:00.000	2022-01-07 00:00:00.000	Martz	17
2022-01-03 00:00:00.000	2022-01-07 00:00:00.000	NJ Transit	1977
2022-01-03 00:00:00.000	2022-01-07 00:00:00.000	Peter Pan_Bonanza	25
